Headline,Redaccion,Date,Image URL,Link,Comentarios
"Carlos Cacho: ""Rodrigo González presenta un programa, yo conduzco"" [VIDEO]",Redacción EC,03/01/2014 _ 21:09,https://elcomercio.pe/resizer/km55rBYWRFcLkbbepkyW8U0ffUg=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/QUDHV76HGZEQBNU6PRJOHQX2PM.jpg,https://elcomercio.pe/tvmas/television/carlos-cacho-rodrigo-gonzalez-presenta-programa-conduzco-video-283121-noticia/,Conductor de TV retornará este lunes a la pantalla chica con un renovado ‘Mil disculpas’
Verano 2014: ten en cuenta estas recomendaciones si vas a una piscina pública,Redacción EC,03/01/2014 _ 20:35,https://elcomercio.pe/resizer/5auuQLhSNLeMSzzkKlNGTK5ZRqw=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/Q6WEDFNTGBFLHE2LYZPWFL2M4U.jpg,https://elcomercio.pe/lima/verano-2014-ten-cuenta-recomendaciones-vas-piscina-publica-283116-noticia/,"Ingresar a una piscina contaminada puede causar enfermedades como diarrea, conjuntivitis y hongos en la piel, informó Digesa"
Justin Bieber y Selena Gómez se dejan ver nuevamente juntos,Redacción EC,03/01/2014 _ 20:26,https://elcomercio.pe/resizer/xDlOA1-cMRwvrx81PYFgt-diJ7U=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/DTPAOH2OKFHTNBSJBPIT2XKE7I.jpg,https://elcomercio.pe/tvmas/television/justin-bieber-selena-gomez-dejan-ver-nuevamente-283126-noticia/,"Pareja fue vista paseando por la exclusiva zona de Calabasas en Los Ángeles, donde radica el cantante"
Así funciona la planta que trata el 60% de aguas residuales de Lima y Callao [VIDEO],Redacción EC,03/01/2014 _ 20:22,https://elcomercio.pe/resizer/km55rBYWRFcLkbbepkyW8U0ffUg=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/QUDHV76HGZEQBNU6PRJOHQX2PM.jpg,https://elcomercio.pe/lima/funciona-planta-trata-60-aguas-residuales-lima-callao-video-283132-noticia/,"Con la inauguración de la tercera etapa de Taboada se mejorará el litoral limeño, precisó el presidente Humala"
"""No hay persecución política contra nadie"", afirmó oficialista sobre Caso Ecoteva",Redacción EC,03/01/2014 _ 20:16,https://elcomercio.pe/resizer/P1OsI9sHs9P2H1AyqYHOMoGEgSE=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/NPVLCFH6L5AS3DSV5DWUFA7FRQ.jpg,https://elcomercio.pe/politica/gobierno/hay-persecucion-politica-nadie-afirmo-oficialista-caso-ecoteva-283111-noticia/,Congresista Manuel Zerillo discrepó con vocero de Perú Posible. Gana Perú se reunirá mañana para sentar posición sobre informe preliminar contra Toledo
Chimbote: joven cortó el rostro a su pareja porque bailó con otro en Año Nuevo,No hay,03/01/2014 _ 19:36,https://elcomercio.pe/resizer/km55rBYWRFcLkbbepkyW8U0ffUg=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/QUDHV76HGZEQBNU6PRJOHQX2PM.jpg,https://elcomercio.pe/mundo/actualidad/chimbote-joven-corto-rostro-pareja-bailo-ano-nuevo-164750-noticia/,"Joshy Ramírez Chambi (18) fue agredida por su conviviente Jhancarlo Acosta Buiza, de quien se desconoce su paradero"
El 2013 fue el peor año para la libertad de expresión en Ecuador,No hay,03/01/2014 _ 19:16,https://elcomercio.pe/resizer/knlvQ0i9uLCNxUivqeVlYfDWB40=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/XCI7GATN3VADFOEIJJTSDDU72M.jpg,https://elcomercio.pe/mundo/actualidad/2013-peor-ano-libertad-expresion-ecuador-164758-noticia/,"Según informe de Fundamedios, el año pasado hubo 174 agresiones contra medios, periodistas y ciudadanos que ejercieron su derecho a expresarse"
DT de Alianza: “Sería bueno tener a Claudio Pizarro en nuestro plantel”,Redacción EC,03/01/2014 _ 19:06,https://elcomercio.pe/resizer/31wJkLd7Ol0EmiokTyRnKhY_jZo=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/5BPCDMAWVNCNRIJV2M74WNNYL4.jpg,https://elcomercio.pe/deporte-total/futbol-peruano/dt-alianza-seria-bueno-claudio-pizarro-nuestro-plantel-283137-noticia/,"Guillermo Sanguinetti, además, habló de los refuerzos uruguayos Míguez y Costa y de que su equipo arrancará el año pensando en lograr el título nacional"
Guillermo Dávila buscará comunicarse vía telefónica con su hijo peruano,Redacción EC,03/01/2014 _ 18:51,https://elcomercio.pe/resizer/bJj9FlDCnUsUHZp8aA3ya8a1WLA=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/33VVLEAZNBDUXFZGKAOENUHB44.jpg,https://elcomercio.pe/tvmas/guillermo-davila-buscara-comunicarse-via-telefonica-hijo-peruano-283123-noticia/,Cantante venezolano vendría a Lima este fin de semana para reconocer a su hijo. Madre del niño se reunió con abogado del artista
Neymar superó a Messi en desafío de la televisión japonesa [VIDEO],Redacción EC,03/01/2014 _ 18:48,https://elcomercio.pe/resizer/km55rBYWRFcLkbbepkyW8U0ffUg=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/QUDHV76HGZEQBNU6PRJOHQX2PM.jpg,https://elcomercio.pe/deporte-total/futbol-mundial/neymar-supero-messi-desafio-television-japonesa-video-283133-noticia/,"El atacante brasileño pudo derribar nueve rectángulos desde los doce pasos, mientras que el argentino, hace meses, solo pudo tirar ocho"
Auto en el que se estrelló Paul Walker iba a 160 kilómetros por hora,Redacción EC,03/01/2014 _ 18:46,https://elcomercio.pe/resizer/ygWIR5K33vvbVLQfiIGMxi2NvcQ=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/XN265IWDHNDYHDPG77A3UTRWIE.jpg,https://elcomercio.pe/tvmas/hollywood/auto-estrello-paul-walker-iba-160-kilometros-hora-283129-noticia/,"Así lo reveló un reporte de la oficina forense de Los Ángeles. El actor sufrió quemaduras en el 100% de su cuerpo, además de fracturas en la mandíbula, brazos, costilla y pelvis"
Hermano del alcalde César Acuña salvó de morir tras asalto en Trujillo,No hay,03/01/2014 _ 18:26,https://elcomercio.pe/resizer/jsijwadXL3l3FNYxGO6Tu64Iqjs=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/ACIAXZYGHZHRNFNO5BFFAPWHBE.jpg,https://elcomercio.pe/mundo/actualidad/hermano-alcalde-cesar-acuna-salvo-morir-asalto-trujillo-164754-noticia/,El policía que le brindaba seguridad falleció tras el ataque. A Óscar Acuña solo le rozó una bala por la frente
"Villanueva dice que Humala solo ""opinó de buena fe"" sobre asociación de medios",Redacción EC,03/01/2014 _ 18:02,https://elcomercio.pe/resizer/km55rBYWRFcLkbbepkyW8U0ffUg=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/QUDHV76HGZEQBNU6PRJOHQX2PM.jpg,https://elcomercio.pe/politica/gobierno/villanueva-dice-humala-opino-buena-fe-asociacion-medios-283118-noticia/,"Primer ministro señaló que postura del mandatario no representa una amenaza a la libertad de expresión, y aseguró que no se alista un proyecto al respecto"
Gastón Acurio se despide de su emblemático local de Cantuarias con esta emotiva carta,Redacción EC,03/01/2014 _ 17:34,https://elcomercio.pe/resizer/ewwRSKiX2EyI4uMCjcEvp-0s74M=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/FPFYQ223Z5DLBF2KWSBODCPO5A.jpg,https://elcomercio.pe/lima/gaston-acurio-despide-emblematico-local-cantuarias-emotiva-carta-283110-noticia/,"Al cumplir 20 años de Astrid&Gastón, el chef recordó los inicios del restaurante que abrió en 1994 con Astrid Gutsche. La despedida es con nuevo menú degustación"
Bernanke: FED sigue comprometida con estímulos tras 'tapering',Redacción EC,03/01/2014 _ 17:28,https://elcomercio.pe/resizer/rkDcKdcTNmXA9bG_KCTE-v9mRNE=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/DJRZHSOTYVBIDA4LB7BENGMIWE.jpg,https://elcomercio.pe/economia/mundo/bernanke-fed-sigue-comprometida-estimulos-tapering-375525-noticia/,El aún presidente de la FED señaló que el ente mantendrá una política monetaria altamente expansiva después de la reducción de sus compras de bonos
Bernanke: FED sigue comprometida con estímulos tras 'tapering',No hay,03/01/2014 _ 17:28,https://elcomercio.pe/resizer/pkA5RLPdWtuYu5nPYIa8z-93Ags=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/F2LIOLQOJRHYJGFFPUIUSJS7MI.jpg,https://elcomercio.pe/economia/mundo/bernanke-fed-no-esta-menos-comprometida-estimulos-tapering-noticia-1681794,El aún presidente de la FED señaló que el ente mantendrá una política monetaria altamente expansiva después de la reducción de sus compras de bonos
Mira el trabajo de Médicos Sin Fronteras en Siria [VIDEO],No hay,03/01/2014 _ 17:27,https://elcomercio.pe/resizer/km55rBYWRFcLkbbepkyW8U0ffUg=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/QUDHV76HGZEQBNU6PRJOHQX2PM.jpg,https://elcomercio.pe/mundo/actualidad/mira-medicos-fronteras-siria-video-164755-noticia/,La organización humanitaria le brindó a El Comercio videos de su labor en medio del conflicto
"Netflix cuelga la primera temporada de ""House of Cards"" con comentarios de sus directores",Redacción EC,03/01/2014 _ 17:20,https://elcomercio.pe/resizer/DumIlcOAYed0u6qfbix4JzAy_5E=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/WYNCDHW26ZHFVK6RLGAEIDR4R4.jpg,https://elcomercio.pe/tvmas/television/netflix-cuelga-primera-temporada-house-of-cards-comentarios-directores-283107-noticia/,"David Fincher, Joel Schumacher, James Foley, entre otros, comentan los 13 episodios del drama protagonizado por Kevin Spacey"
Arzobispado de Cusco recuperó lienzos religiosos [FOTOS],Redacción EC,03/01/2014 _ 17:14,https://elcomercio.pe/resizer/A-Kevjx-wTP5ASDbIAsf_PheMlE=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/2VUMK5TX65DKPK7YRKFXKYY634.jpg,https://elcomercio.pe/lima/arzobispado-cusco-recupero-lienzos-religiosos-fotos-283105-noticia/,Piezas de arte pretendían ser subastadas en Nueva York. Recuperación se dio tras trabajo conjunto entre Interpol y Gobierno
Paraguay se une a Perú y Argentina y será sede del Dakar Series en 2014,Redacción EC,03/01/2014 _ 17:14,https://elcomercio.pe/resizer/LLf1vt6Of_TGg4r5qiBRXc5tDak=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/OYGNGQ27LBBRXKUIPPK5KIBNYQ.jpg,https://elcomercio.pe/deporte-total/polideportivo/paraguay-une-peru-argentina-sera-sede-dakar-series-2014-283114-noticia/,"El Desafío Guaraní, que se disputará en julio, será la nueva ruta de la competición que brinda cupos de clasificación directa al rally principal"
"BVL cerró con un avance del 0,01% y acumula siete alzas sucesivas",Redacción EC,03/01/2014 _ 17:09,https://elcomercio.pe/resizer/JbxqcA58VXjuMyQisAHLm2xkBFc=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/W3VTPHM2URAS5MM767UAQBCNG4.jpg,https://elcomercio.pe/economia/mercados/bvl-cerro-avance-0-01-acumula-siete-alzas-sucesivas-373253-noticia/,"Entre las principales acciones que subieron destacaron las de Alicorp (0,44%), Credicorp (0,55%) y Cerro Verde (0,40%)"
"Captura de jurel tendrá límite de 104,000 toneladas y de caballa de 48,000 toneladas",Redaccion Perucom,03/01/2014 _ 17:04,https://elcomercio.pe/resizer/FWwzOMGxPSUtEatue2sr7m6GZlg=/234x161/smart/filters:format(jpeg):quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/E5UKLOHXJVE4RKNBG3EVAZTM5A.jpg,No tiene link,No hay comentario disponible
El satélite que medirá las tormentas como nunca antes,Redacción EC,03/01/2014 _ 17:04,https://elcomercio.pe/resizer/M_OQXsXfcAWcIJ-dys7IYoos0v0=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/WQ2NCCXM35BMFMGA4BCD36NOSU.jpg,https://elcomercio.pe/tecnologia/actualidad/satelite-medira-tormentas-375524-noticia/,El satélite GPM será capaz de observar y analizar las poderosas tormentas que han causado estragos alrededor del mundo
Kaley Cuoco y su vestido de novia rosado son la sensación en las redes,Redacción EC,03/01/2014 _ 16:55,https://elcomercio.pe/resizer/Av5yzfi4c7jCzFT1wtWJRFdzR_Y=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/EOSJQBV6WZEXZFYAHBAOCJXH6A.jpg,https://elcomercio.pe/luces/moda/kaley-cuoco-vestido-novia-rosado-son-sensacion-redes-375523-noticia/,La actriz que interpreta a Penny en “The Big Bang Theory” rompió esquemas al utilizar un vestido fuera de lo común
China: tres mil policías decomisan tres toneladas de metanfetamina,No hay,03/01/2014 _ 16:50,https://elcomercio.pe/resizer/tGQ3NlFEFCBQQt9OENvWXgKcoXY=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/KBQ5XR6TJFHD5DGGC2CLEXVTJM.jpg,https://elcomercio.pe/mundo/actualidad/china-tres-mil-policias-decomisan-tres-toneladas-metanfetamina-164724-noticia/,El operativo que incluyó helicópteros y lanchas rápidas culminó con la captura de 182 personas involucradas con la producción de la droga
Charlize Theron y Sean Penn: ¿Nuevo romance en Hollywood?,Redacción EC,03/01/2014 _ 16:47,https://elcomercio.pe/resizer/EplubMUySE0W4x3E6lD5MxsmLLc=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/P3CLHUE2FZA3PL4GLVL3WBGJDU.jpg,https://elcomercio.pe/tvmas/hollywood/charlize-theron-sean-penn-nuevo-romance-hollywood-283103-noticia/,La pareja celebró el Año Nuevo en la casa que el actor tiene en Hawái
Óscar Avilés fue operado del corazón y se recupera en Unidad de Cuidados Intensivos,No hay,03/01/2014 _ 16:46,https://elcomercio.pe/resizer/uGblV6qr6g1BI3EH0kP3lOJGvpA=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/3JQOKLLGCREGDLCHKF4WRH4HKM.jpg,https://elcomercio.pe/luces/musica/oscar-aviles-operado-corazon-recupera-unidad-cuidados-intensivos-164753-noticia/,"Guitarrista nacional fue intervenido por más de cinco horas y media. La cirugía presentó algunas complicaciones, pero “gracias a Dios está bien”, dijo su hija"
El Comercio denuncia a jueza ante la OCMA por irregularidad en resolución,Redacción EC,03/01/2014 _ 16:45,https://elcomercio.pe/resizer/F5cUtrNm5iNt-nvvxWJ6tLTOKm0=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/N24CUUTA3FAYPDXHEYYBFENBD4.jpg,https://elcomercio.pe/politica/gobierno/comercio-denuncia-jueza-ocma-irregularidad-resolucion-283106-noticia/,Lizy Béjar Monge expidió la resolución con la intervención de un especialista legal que ya no trabaja en su juzgado
Las personas que iban en este tico que quedó llantas arriba se salvaron de morir,No hay,03/01/2014 _ 16:43,https://elcomercio.pe/resizer/SBZQsl-n8MVR15zF8YLeiymW6WA=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/K75Z6EZ3TZGYBND7PFERO23VWM.jpg,https://elcomercio.pe/mundo/actualidad/personas-iban-tico-quedo-llantas-salvaron-morir-164751-noticia/,El vehículo chocó contra otro taxi en Arequipa. El exceso de velocidad habría sido la causa del accidente
Subió entrada para las Islas Ballestas y trabajadores informales hacen piquetes,No hay,03/01/2014 _ 16:25,https://elcomercio.pe/resizer/Ps6ygjGrNA567-BPD3ZZF5C3GaQ=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/RGMTIIAQMBDA7CVVJKLCJIBWVA.jpg,https://elcomercio.pe/mundo/actualidad/subio-entrada-islas-ballestas-trabajadores-informales-piquetes-164731-noticia/,"Desde el 2 de enero, la tarifa de ingreso a la reserva nacional que se encuentra en Pisco se elevó a S/.10"
Schumacher recibió un homenaje de Ferrari en su cumpleaños con 72 imágenes,Redacción EC,03/01/2014 _ 16:22,https://elcomercio.pe/resizer/oU5xbJi_u6S6W3pfalrlbepquGY=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/JMRPRFIGIJCWTLF3AHY662Y46A.jpg,https://elcomercio.pe/deporte-total/polideportivo/schumacher-recibio-homenaje-ferrari-cumpleanos-72-imagenes-283094-noticia/,"La cantidad de imágenes se debe a las victorias del ex piloto con la escudería italiana, los que incluyen sus cinco campeonatos mundiales del 2000 al 2004"
Jennifer Hudson le regaló una casa a su asistente y esta fue su reacción [VIDEO],No hay,03/01/2014 _ 16:13,https://elcomercio.pe/resizer/km55rBYWRFcLkbbepkyW8U0ffUg=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/QUDHV76HGZEQBNU6PRJOHQX2PM.jpg,https://elcomercio.pe/luces/musica/jennifer-hudson-le-regalo-casa-asistente-reaccion-video-164749-noticia/,Protagonista de “Dreamgirls” compartió las divertidas imágenes en Instagram
Un médico peruano se encuentra en poder de grupo armado sirio,No hay,03/01/2014 _ 16:12,https://elcomercio.pe/resizer/1B1DfOqgd3MuSfq-ly-vxgWNSuQ=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/2B4NE56GFJHY5BKVZETN7BFWDE.jpg,https://elcomercio.pe/mundo/actualidad/medico-peruano-encuentra-grupo-armado-sirio-164752-noticia/,"Compatriota de Médicos Sin Fronteras ha sido apresado junto a cuatro colegas, según información confirmada por El Comercio"
Un médico peruano se encuentra en poder de grupo armado sirio,No hay,03/01/2014 _ 16:12,https://elcomercio.pe/resizer/6tJmX78SGvElQjZm0icduIaJXno=/234x161/smart/filters:format(jpeg):quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/4JE2XIURLZDRTBL32H5PDEESQM.jpg,https://elcomercio.pe/mundo/actualidad/medico-peruano-secuestrado-siria-noticia-1681772,"Compatriota de Médicos Sin Fronteras ha sido apresado junto a cuatro colegas, según información confirmada por El Comercio"
De Bielsa a Mosquera: quién es quién en la lucha por ser el DT de Perú,Redacción EC,03/01/2014 _ 16:03,https://elcomercio.pe/resizer/mkmZYnHvgj3QnXyN4wp2w62Nz38=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/4PVHEOLLN5H2BEMU27XJQ2BQEU.jpg,https://elcomercio.pe/deporte-total/seleccion/bielsa-mosquera-lucha-dt-peru-283102-noticia/,Burga anunció que en marzo la selección tendrá nuevo entrenador y varios de ellos desfilan con posibilidades por la Videna
"La ""Nena"" Julieta Prandi incursionó en la gastronomía",Redacción EC,03/01/2014 _ 16:02,https://elcomercio.pe/resizer/rAQyZmj6DSYid2NavVy_Sap2lNY=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/NK23NEU24JDUVEMYUOXSFPNS6E.jpg,https://elcomercio.pe/tvmas/television/nena-julieta-prandi-incursiono-gastronomia-283090-noticia/,La actriz y modelo argentina abrió junto con su esposo un restaurante especializado en panqueques
Álvaro Vargas Llosa acusa doble discurso sobre propiedad de medios,Redacción EC,03/01/2014 _ 15:50,https://elcomercio.pe/resizer/I3pEqsyqyQmHqDmHpm9mUxPrLtQ=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/Y446TBXVLNGR5FMGA3KNFKSL4Q.jpg,https://elcomercio.pe/politica/gobierno/alvaro-vargas-llosa-acusa-doble-discurso-propiedad-medios-283101-noticia/,"“¿Por qué es concentración de medios en el Perú que un grupo compre Epensa y “pluralismo” que lo compre el otro grupo?”, se preguntó el periodista"
